V1,V2,V3,V4,V5,bestlam,rmse
4,6,10,16,18,63.2908988744507,250.017312417385
2,9,12,17,18,14.9337820953502,56.4688821409999
5,9,10,14,20,58.7647785673413,54.2402064892825
1,6,10,19,20,49.1945388251441,355.199231730492
2,5,15,17,19,18.0474781025285,23.4857858246058
13,14,15,19,21,66.3951914453861,79.6732181782212
1,2,4,12,13,10.2549923601971,27.458944091937
3,5,11,12,20,49.5995247393634,283.610915486535
1,3,12,17,19,9.58895466972841,24.4256094768958
2,4,7,12,15,71.6086137254056,36.2318799375567
4,9,10,12,16,62.5056455975948,89.3488665170818
5,9,12,15,18,67.3599832031327,35.8763551262229
2,6,13,18,19,0.778107263377598,512.418232624194
6,7,15,16,20,60.5644541627777,177.566887136056
7,9,15,18,21,8.28052634291236,108.446608629666
6,10,13,16,21,0.735593607744165,5223.49550664866
5,6,8,10,13,1.01513463999638,3574.49513911389
4,5,8,15,17,7.2966951672223,114.180073308095
4,5,12,15,17,14.3827247785006,42.2108364250671
9,10,11,13,17,47.248311586568,276.389462920563
2,3,5,18,21,0.765408885926291,257.204700646097
6,8,17,18,20,2.21474031585128,437.596871815405
3,5,7,10,13,25.7248832972352,109.603889368333
7,9,12,15,21,4.40249173873842,140.043179571384
2,8,9,17,21,15.7580669613117,116.849402395714
2,10,11,13,21,42.8980035928157,226.966856277203
2,5,9,15,18,78.4603380345966,27.7202765738968
1,4,14,17,20,66.6119696927286,56.5092996981997
6,7,9,14,20,0.670082756191858,266.03797399799
5,7,8,9,16,55.9455420768227,51.5583118789737
1,3,4,7,10,65.623083559679,74.6441672186145
8,9,11,13,14,21.2052671238216,216.471871584973
7,8,11,14,17,51.7607229223441,225.092011135314
3,5,9,12,20,62.8290072033822,54.3295334926024
2,7,8,10,14,61.7591071503094,68.1930214276254
1,10,18,20,21,53.4890043073011,80.9797151687721
2,3,13,17,21,12.0806547030495,125.858145248113
1,9,14,17,18,11.1027087269993,67.1362144073984
3,5,11,13,14,56.8785218619286,179.207211846078
3,11,13,14,16,40.336822555167,191.137739402721
1,2,6,10,20,54.1561937267818,1088.95602814256
5,11,12,16,19,51.7739927521599,178.150229916554
1,6,11,17,19,14.136224232574,276.270644893954
6,9,12,13,21,0.745825680024599,251.042508798944
1,6,8,18,21,53.2328048704852,201.239703269292
1,2,9,10,15,76.8239576464783,63.300616863014
5,6,8,15,21,53.9959904558586,444.889039966024
2,6,9,12,14,52.6816426627079,151.981952938391
2,8,9,10,20,74.654468654921,55.9699504411157
4,5,7,10,12,9.27668770440011,143.109677320396
2,7,13,14,19,0.712965108816005,50.7813373578714
7,8,10,13,15,13.112368580178,121.381989323279
2,4,7,14,15,62.8958148830979,36.7845788081804
3,11,13,16,17,50.2940286473427,218.458400700166
5,7,9,16,17,17.6686197094574,61.6672955083939
2,8,10,15,16,63.9820178162647,66.3164310602691
5,9,10,11,13,48.3732481797168,160.303874441134
4,5,11,13,19,52.6762167365107,183.394902939355
5,6,7,12,18,1.26139490820741,1930.59382575045
3,6,10,11,18,19.0238966208054,493.399776380155
1,4,13,15,21,65.34242735427,96.4388489740264
4,7,8,10,13,68.0391851358526,78.2224106495586
3,4,5,11,13,51.8816829516106,199.789450145016
6,8,9,10,17,0.709872358539014,265.678730875367
5,8,15,16,18,62.004296596906,43.4973910547682
10,12,16,17,21,19.4320446540208,130.184527226221
9,10,12,13,14,63.6197452968459,68.6531994190816
1,4,7,9,18,3.68413004399178,135.185492142507
2,3,9,15,19,77.0344624049965,34.6788531693719
4,5,9,16,21,53.4411463565351,93.0041116101374
3,5,10,15,19,70.3426468222239,60.3317173159004
3,6,12,19,21,49.9761254935865,241.772263216132
6,7,16,19,20,0.638011956495993,257.554536357353
5,6,7,10,15,0.69625711456024,271.699726549748
7,9,11,14,15,53.7600254539158,178.724215460995
7,9,17,18,20,11.9281012841205,85.2366715937753
3,9,10,11,16,43.9880886969251,235.602889185682
3,4,11,12,20,54.0065843052071,202.23984105489
4,5,11,14,21,47.0134414880733,215.269834971001
11,13,14,20,21,43.9355317743021,925.449094319794
3,8,13,15,17,10.4493175517726,35.5399499484931
4,5,10,16,19,10.1309145255422,156.454548696159
7,12,14,18,20,13.8583595569566,77.0913754043219
7,10,15,17,18,12.2013787761616,108.526560605337
10,12,15,16,19,8.4198492665331,138.250814073969
3,13,17,20,21,74.6650530266439,90.6745464605558
3,13,16,19,20,63.6230017304108,59.5054540917609
2,7,9,18,19,70.8896711824176,50.7449728216172
3,12,15,16,18,63.8055514384658,47.5190526200256
6,8,10,20,21,53.7113009180508,307.372306131083
10,16,18,19,21,12.2297606852166,107.14567671672
12,13,14,16,21,12.3501964547655,742.742039972345
4,6,9,15,18,48.1176081754506,227.702797947985
1,7,9,16,19,8.47429460466529,83.996519689263
2,5,6,18,20,1.91659755321861,942.948801482246
3,4,5,6,9,49.4723851659897,330.581561741731
7,9,12,20,21,9.98882843883652,105.705228746115
6,11,12,14,17,12.1266124900191,388.875678969386
2,4,6,8,16,59.1657722315455,164.080844494708
10,11,12,14,16,50.2138888582591,187.208909824602
2,3,7,12,13,74.137344333405,29.0409156355715
2,3,9,10,17,9.17244279548437,100.199850261073
1,2,4,6,12,54.0043353127383,4642.8884318577
1,3,12,14,16,62.8379162402658,19.5661787884337
2,6,14,17,21,0.760927229360277,389.795512276584
2,10,11,14,21,39.6903952524451,169.940620241865
5,6,15,19,20,49.8072785958057,428.757036770792
8,16,19,20,21,50.8028833460742,87.6334285424687
1,2,7,16,19,8.00066137131992,44.5416166076163
3,8,13,16,17,16.6841495744468,16.3530250587293
1,9,14,17,19,10.5032505849429,72.7404823062513
2,9,11,14,17,45.5470125847997,220.32919064015
6,9,10,18,19,0.709351670651281,488.085956332104
3,4,5,16,18,60.1588827821209,50.6305477148407
3,4,5,6,10,47.7372924834462,237.855386863794
1,9,11,19,21,41.9682240455232,143.259005395498
6,7,11,13,15,10.3951406929047,248.009868154833
4,6,8,9,12,48.5480604497806,225.201384202317
10,11,17,18,19,47.6236552891091,172.42419035512
1,2,6,9,18,50.9240425152585,482.715872435153
3,6,7,11,16,5.49383153004992,353.256378620624
3,7,8,9,13,43.5174359207308,48.3392858075184
4,8,10,11,15,46.0853015372095,225.787019150958
2,6,13,18,20,0.738381837640081,2761.55385924972
1,8,10,17,20,72.7444706069249,76.0803513873023
6,8,12,16,19,64.8296332481711,209.900960383073
2,3,7,15,21,13.4066049791062,263.475841666139
5,6,11,13,16,11.1524434990018,277.842860894072
2,5,7,15,19,68.823892657468,34.0759177635551
3,6,8,13,15,27.8190275510899,1503.33191687628
5,8,9,15,16,61.6135354887872,43.4973910547682
2,7,11,16,20,39.1172794763847,176.273602316983
6,11,13,14,21,22.2471756562619,309.399755881339
3,5,7,13,15,77.7845453136651,34.438488988478
1,3,7,8,10,3.3638383804645,110.877835433724
1,8,9,15,18,1.95639908238691,89.2120413665905
4,5,15,17,19,15.2570250351772,40.7419282255893
2,3,9,10,20,77.7015093546476,63.3081776106448
1,9,10,15,16,4.55411275838165,264.868621139451
3,7,13,18,20,76.0419166490959,68.1026990584633
2,8,10,11,14,46.4368278074591,173.950178772023
3,10,11,12,15,50.8165440225881,190.426755621976
1,6,9,12,20,54.5623409075001,174.351588241566
3,4,14,16,19,64.9309792919823,31.9231341700356
1,2,5,12,21,4.84640946069001,111.502324731865
1,3,4,10,14,64.9316237488734,86.2562795852149
7,10,17,19,21,13.9123184390181,117.794390825393
7,8,9,12,13,69.1115303307073,48.631208674501
10,12,18,20,21,11.7734600678756,77.3636751863391
6,8,9,12,13,2.51907663196284,251.722976952819
2,4,9,13,14,74.0943002631614,45.7886873115433
10,12,13,16,20,7.64707021587654,1358.71166463826
1,7,14,15,18,8.09320218180471,58.3843701648949
3,10,11,14,15,48.4994498883931,180.080778662578
11,12,14,16,17,52.3529850083463,192.328003800242
6,8,15,17,21,1.25750472378874,291.717428347286
4,5,7,9,14,66.9370166025043,51.20983982828
2,12,14,15,16,68.4822474882084,29.962718422034
3,8,10,13,18,20.2589897124087,90.1662504163259
10,12,14,20,21,20.9670383652911,90.4523853813673
2,4,5,13,19,17.5064560115049,44.1623602345597
1,3,6,13,14,1.20665655975218,353.267935224909
2,9,12,13,15,0.835661249454599,91.8648109695011
1,5,9,16,21,9.64609790737981,116.049753410159
2,10,12,15,19,70.5744941295866,54.6915792247329
1,7,11,14,15,50.3246801079735,210.049274843075
1,4,14,15,17,9.82764227474176,35.4166941926266
4,5,8,18,19,18.846242870596,54.9655396671635
1,5,7,8,18,7.78247905065883,65.0693928112251
5,7,8,11,13,35.8026386288448,249.528379385269
1,2,7,17,18,9.71705659702871,67.0381789997018
1,3,5,10,11,46.5625042954039,200.477270415574
4,7,8,20,21,57.2916551624314,103.742179062116
7,8,9,10,11,28.2797153534239,179.858846897403
1,7,12,14,16,6.63492728216269,25.4794727896189
10,11,13,15,21,40.7236950424067,587.921221280517
6,14,18,19,20,52.1376900491922,156.299271172662
3,5,9,10,21,51.6967134110135,132.253158939808
1,15,16,18,20,63.2098547289952,63.244611138778
2,5,10,13,14,73.4430502574129,61.8792440006763
6,7,15,17,20,1.01635179678007,299.533233804591
2,8,11,13,20,20.2154289037343,316.366404607674
15,16,17,19,20,20.342951737309,62.5273373797625
1,2,8,14,16,7.39805804682272,47.2914181495799
2,5,8,10,13,72.0797856036551,62.5781315826939
9,11,12,14,20,50.0789563890413,144.053640431005
1,3,4,5,18,66.669768238654,47.3628427798678
1,2,3,4,19,72.078439085391,31.7257822148305
3,5,14,15,20,66.9584744924201,46.7620733582452
4,9,10,12,13,8.67575428650941,136.225952621792
1,6,8,15,20,48.129007766021,192.978133724696
2,3,4,8,20,69.047793869384,54.1047352913992
2,6,13,15,21,0.712635673129796,1460.1960102964
5,6,11,12,13,10.7691669833965,302.540477978549
4,7,9,11,19,46.4147351426009,180.424101424311
6,11,12,20,21,17.0843894857642,2388.22114055468
8,9,11,14,15,34.0178393903775,217.345776229724
12,13,15,18,20,11.582617857591,60.7899876633805
1,8,10,11,12,46.1867121979462,211.539886001087
5,9,12,13,14,67.6592509938315,39.4680246709735
3,6,16,17,21,10.1315533085794,311.713070448348
9,13,15,16,21,0.703743607499346,142.860199329667
2,8,10,14,16,65.9226451634587,67.0039693209433
4,5,7,16,21,54.8313411068581,95.0019844109473
8,11,12,13,14,19.6186511129624,252.839258552478
3,6,8,10,12,49.4501148564787,211.053249406381
4,9,12,18,20,71.3758572583208,63.2335006147849
3,5,12,19,20,63.0680503605166,48.6679798909577
1,3,6,14,16,52.8643902832016,275.433284223453
1,5,7,9,17,9.28193665736595,87.6263220186687
2,10,11,12,19,52.7580666522632,146.049249402698
5,11,18,19,20,49.1398473517054,127.126047432125
4,5,14,15,19,65.509229226161,31.4241835898041
3,4,6,10,17,5.54941158588296,459.939761763121
3,5,8,17,19,13.9333882536278,31.1924805985838
1,7,15,19,21,8.16645625325084,98.1042109453203
1,6,12,16,21,55.8989537346878,170.308433613843
2,4,5,11,14,57.1034602588533,217.657619924584
5,6,9,12,16,53.2309101867208,216.914362088927
1,5,10,20,21,53.4855717702337,91.804863520691
2,9,12,15,17,73.2519888562222,38.153465548143
3,10,13,15,20,68.6501316224689,75.2282920436821
2,6,9,14,17,54.6951362989246,156.739285012138
4,5,17,19,20,66.1414407769968,56.1482079602088
7,8,11,15,21,45.0059480545776,278.82036289857
2,3,8,15,18,71.5052646000025,36.4117932229969
5,16,17,18,21,11.4950582478219,87.9381024694257
6,10,12,13,19,0.713978657028695,267.653778436124
4,8,10,18,19,13.359353940342,86.9820634812635
4,5,6,7,13,50.6906456527688,5023.5717997574
4,6,11,15,17,17.3324791670078,392.517363727029
1,3,9,11,12,49.5490492209459,198.636421608706
3,9,17,20,21,77.6010024993465,85.3000883157026
2,5,11,16,17,56.9708432904265,248.07417223639
1,2,4,13,21,74.5107082703237,98.2910386333124
1,4,10,15,19,2.2785386169351,96.0664383530604
3,12,13,17,21,15.25887631114,94.5152235463639
1,9,12,13,16,10.3466028325042,68.1490920227398
1,13,14,17,18,9.88347123729105,63.3086536304051
5,7,17,20,21,76.5643433195653,88.515738417707
2,7,10,17,18,12.1762716931152,95.932938664467
9,10,11,15,17,48.0211919442959,179.798159880402
10,14,17,18,20,19.6842470162997,89.320295608926
2,4,8,13,14,68.267431761073,27.2710643793188
4,5,9,10,18,60.9328570721546,76.6828379200976
6,14,16,20,21,39.5877066973235,267.157807872709
6,8,12,14,15,44.8068729594858,255.938298126598
1,4,9,17,20,66.3506887189817,65.4787859502893
1,7,10,12,17,3.76965688829391,145.440032975714
4,7,10,12,13,3.38899095198894,253.412719398321
1,7,8,9,18,8.97873946605065,78.7510925049756
5,6,8,16,18,62.3313001630787,209.3610179014
4,6,7,10,12,0.773479905752068,3781.30192794302
1,7,17,18,20,8.45302306902835,74.2486004232302
3,5,8,13,17,8.9824274085483,29.5388289594113
3,6,11,13,14,2.74020595819006,2591.54321595781
2,4,7,15,19,66.4111274575074,39.9243331935848
1,4,17,20,21,79.3786904801417,93.1338233015203
6,9,16,17,21,43.1216378551398,205.650710793151
6,11,13,15,20,10.6055953717218,209.562224459044
4,5,8,12,19,10.6146425595623,35.511956848487
3,10,15,16,19,66.1055959387455,70.6993162221935
2,5,6,7,17,1.90946179033306,254.107675608502
9,11,12,20,21,39.515119009353,159.002909740745
12,18,19,20,21,9.07458350415929,85.4685832791477
8,9,16,20,21,5.42670829796845,98.5307503320245
3,6,13,17,21,3.76875408567372,491.337200911125
4,6,8,15,18,47.836806619853,160.04413962037
8,10,11,19,21,39.2040194578673,160.225621068167
1,12,15,19,20,69.1051953404486,49.4257386196225
3,7,9,12,20,64.3494362869911,65.3512602713033
7,15,16,17,18,18.3510114873027,65.5736743995893
6,8,12,14,17,2.53235725270912,330.591251389278
11,12,13,17,21,43.0891830869022,229.308286355687
4,6,10,12,14,0.684146997005901,315.524819091533
1,5,9,13,17,12.1433754565877,62.7496707582073
1,3,4,8,15,62.0391758275364,26.9092389869566
3,9,11,14,21,47.6308039662468,224.702883585049
1,9,11,13,14,51.6414971442454,179.968226732409
1,5,11,12,13,52.8551841821905,227.410631082957
2,3,4,9,20,65.1604539973645,59.8953252011572
2,8,12,14,17,16.9153934092919,18.878605710092
2,3,5,6,10,49.1015929472165,382.652584032786
1,5,6,9,17,50.6210306113049,384.160988451354
4,7,11,12,21,45.5817151213328,261.255584340556
9,13,14,16,21,6.46775484254157,127.513708171933
3,8,12,17,20,68.5787924210767,52.1353566164442
11,12,13,16,19,53.0903218779145,171.670811688377
1,4,7,15,19,16.2333237687219,57.746761682555
7,8,9,18,20,8.46607876081671,83.7087148364973
4,6,14,16,19,62.2932396869808,180.95084485351
2,3,8,9,16,67.2947157629677,46.1721418792142
4,7,13,14,21,68.3717245034444,90.1283781708611
8,9,13,14,20,3.74821364083963,222.412832275187
3,6,8,10,18,53.0380795940918,307.967883602801
2,3,7,11,15,45.8330485658129,177.553947512899
2,4,6,7,18,0.671030646914113,5289.19500047828
1,4,12,15,20,78.3373272990049,56.0760858969651
3,13,16,18,21,5.03908816257161,1357.58360196552
6,8,9,16,20,63.1633199738045,199.458112073573
3,7,12,14,16,56.1538069817954,23.9150098314447
6,13,14,18,21,18.9159007582528,2761.87817934468
4,9,12,19,21,0.803355979133093,156.794769484044
3,6,12,14,16,52.4310535010839,190.073548751678
5,6,14,19,21,54.5498802580564,261.648245147099
3,10,12,13,14,58.8367616859793,78.2594468759275
6,8,11,15,17,3.59041275819372,275.916875699835
4,14,15,19,21,63.1174244968706,84.7934122775342
5,11,14,15,18,55.2868262421185,139.726142333392
1,11,13,19,20,47.4542033617747,230.280631529476
2,8,9,11,12,47.4798471492693,175.942986004449
11,12,16,18,21,43.0415947128114,174.234456302952
2,8,13,17,21,10.428763172286,116.363533965481
7,10,11,12,21,36.4872544232499,267.228722846101
1,2,10,17,19,12.2185658880218,103.693275051465
5,7,12,15,17,15.1111238797138,34.7462882654968
4,5,13,16,21,0.585986606749712,119.807577728507
2,3,6,7,13,21.2526199549324,300.01090453947
1,2,4,8,20,2.40607364388357,67.1136815721694
10,11,15,16,20,47.2897651236851,169.762623938941
5,8,9,12,15,68.0157069743015,32.1874166480659
6,10,11,12,19,18.1183132282755,351.03490038237
1,2,4,11,13,60.6901666352129,239.589542613756
1,3,4,16,18,57.6220165903245,49.105519813871
7,8,16,18,20,11.4231778327038,98.1360014199035
2,6,8,12,15,3.10443715773545,272.271872267672
3,8,9,11,18,47.0153338471464,186.351066192466
9,10,19,20,21,9.37489486290641,114.111890579752
4,5,12,13,15,4.29980574715438,41.5361888666502
5,6,9,10,15,45.3857110356038,379.839072216811
1,8,10,11,18,45.2255322472622,163.598591364055
1,8,10,12,16,6.17719027980414,412.712659473059
4,5,11,18,19,47.7429847393133,175.115979162081
1,2,12,14,16,66.9604226135456,26.9873691796384
7,17,18,19,21,15.69283658391,103.657866077177
1,3,4,9,18,65.9855516868502,57.9408703519619
3,5,6,10,16,54.6996147007145,180.827943221706
8,10,12,16,20,10.8437610612495,122.672668154333
1,2,8,12,15,70.7558636713257,23.5327759275684
1,3,16,19,20,61.0972807894744,58.9477308420653
4,12,13,14,18,9.25339040834165,109.847099641385
1,2,5,8,21,1.45161806303663,193.463100374179
4,6,13,15,21,51.192460953061,227.037466973675
5,10,12,19,20,60.4989986379125,59.6931518765124
3,11,13,14,17,21.7242992092375,206.703652286513
3,4,11,14,15,52.8839962255023,183.048850491599
9,13,14,17,18,15.9033797689241,65.3103880683546
1,4,6,17,18,15.1979502207353,366.321940985064
2,4,11,16,19,52.8789809861802,173.085056377167
1,7,8,15,18,8.40038016765527,58.3157735153724
2,10,15,16,19,68.4863361876818,64.52914601724
3,5,11,14,17,14.2522809536774,280.001722145629
4,6,8,14,19,0.690595822667949,306.76084290384
2,4,6,11,18,11.0504501074638,255.11324655994
4,6,8,9,10,54.7811106190513,179.409674533212
1,3,5,14,21,8.77923654414444,98.7243982500361
1,3,9,14,15,67.8960548361154,42.4468297094253
1,4,6,12,13,3.41165317626512,7041.66469891747
4,5,9,11,13,50.0946804670146,193.083617990244
5,12,13,14,16,1.17359788939946,39.7853251701054
1,3,5,8,15,9.05682325189216,30.0327652795921
13,15,16,19,21,0.632580839790636,107.090742442183
4,7,12,14,19,9.41212485378858,62.5046864741803
1,3,5,9,10,11.0278025986891,127.116834781354
8,9,10,16,20,54.2082901394065,79.5711899814281
5,8,12,15,17,11.9679587782955,32.9398993323461
5,8,10,14,19,10.8472282715041,84.0667259145651
6,7,10,13,18,0.780381011569437,3298.68609525186
8,9,10,14,18,7.72928352972584,105.976904309798
1,4,5,8,21,63.6532974462627,81.4027696591092
1,2,4,18,19,73.9335580337524,46.7547066130907
1,4,9,10,17,5.99599649019107,126.331909012367
11,16,17,18,21,43.0243614139233,201.369118664503
3,4,7,12,16,69.0968367625436,17.203809655616
8,9,11,12,21,33.6788121248093,212.860011323283
1,2,4,10,20,2.47823917254199,146.55774094244
4,9,13,19,21,7.07570891702448,153.090060680168
14,16,18,20,21,9.05899378147648,103.915083850281
7,11,13,16,21,39.0066745535809,190.246689738592
1,3,4,6,18,45.1589027729874,313.971013085689
10,11,12,15,19,50.3062323430378,152.08822180414
3,4,10,14,19,59.7290143795321,87.4360465312537
8,13,15,19,21,65.990524368377,78.8665706870819
8,11,12,16,17,50.4856321382773,216.333654389089
9,13,14,16,20,7.5855388981571,959.231140030024
2,16,18,19,20,7.0512564287497,64.8417635310354
4,10,16,18,20,57.1440507212866,100.196601228433
3,6,9,14,15,41.5269512534933,195.827195212956
1,7,9,11,15,1.92604004181073,239.247842804282
4,13,16,17,21,6.20202648946676,97.4387170632744
3,9,13,20,21,56.2580588647087,95.5305895172495
4,6,10,13,19,0.68920987740481,372.970699701018
2,5,14,18,19,71.0521416166204,25.5144985860047
3,8,11,12,15,47.1900551788863,181.497755000726
12,13,15,16,18,12.6260074486308,1573.26031034074
2,5,11,12,15,57.759632403576,172.807430239727
1,2,7,10,11,49.9845606042497,223.465973438375
2,12,13,15,20,1.87216807905123,121.382763680989
5,8,12,14,19,68.1788618555336,16.0973283793424
1,2,4,6,17,47.4373932684835,199.21507345507
3,6,7,11,19,5.56668839455852,437.274285662176
3,5,12,13,16,8.04864238643427,26.2337452415392
8,11,12,14,17,40.1562018186381,259.162849810085
1,3,8,9,19,0.743175496726923,122.136866009239
1,9,16,17,18,10.450512080074,91.7740497915296
4,10,15,16,19,60.009678683736,73.7442553304243
1,4,9,11,14,49.5913245128819,203.152167299937
3,6,8,13,21,0.662699582905125,6643.36032296383
1,6,16,18,21,57.8933953708549,166.896327544738
3,5,12,20,21,60.6179906308812,83.173368913986
1,5,9,11,12,50.7696629309076,174.863813823788
1,8,11,17,19,49.6257161965258,170.659772268151
