V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,bestlam,rmse,bestlam_numpred
3,4,5,7,12,13,14,15,17,20,22,25.3194879499729,4350.27770130268,8
2,3,6,7,8,9,10,11,12,14,15,2168.4632943041,2531.33421466547,0
7,8,10,11,13,14,15,16,18,19,21,1525.49391750818,3471.03563280256,0
1,2,4,5,8,9,10,14,16,17,19,766.632760547806,4956.23599282844,0
1,5,7,8,9,10,13,14,16,19,22,795.273894655353,4657.02839614224,1
2,6,8,11,15,16,17,19,20,21,22,1054.17020269522,4568.39291377208,3
3,4,7,8,9,10,11,12,16,20,21,1516.34257213262,3095.38161970484,0
2,3,4,5,8,13,14,15,17,18,21,1668.45729583853,3979.87985950466,1
2,3,4,6,7,11,12,13,15,20,21,2304.4626128475,2893.87074879518,1
2,8,9,10,13,14,15,17,18,20,21,2566.33644040574,2364.9538426188,0
2,5,7,8,9,12,14,15,16,21,22,660.019410777468,4670.19734190492,0
2,3,7,12,13,14,15,17,18,21,22,2109.73592409972,2872.40269901282,0
4,7,9,10,12,14,17,18,19,21,22,1861.77233755707,3219.99634543893,0
4,5,6,8,9,10,11,12,16,19,21,286.423200865389,3803.07126358881,4
1,6,7,8,9,10,11,12,16,19,20,44.2622372779894,5990.51425741138,8
3,5,6,8,9,13,15,16,18,20,21,1578.37476644045,4082.91251442222,0
1,7,10,13,14,15,17,18,20,21,22,2317.89506582978,3227.98976308021,0
2,6,7,8,9,10,12,14,15,18,21,486.475290196449,7856.35746382787,6
2,4,5,9,10,11,15,17,18,21,22,52.5811784005659,5892.32950562525,9
3,6,7,8,9,10,12,13,16,21,22,1345.84941175488,3327.10987533075,1
3,5,8,10,12,13,14,17,19,20,21,1516.62150557579,3523.3889075943,2
3,5,6,8,10,15,17,18,19,20,21,1141.02952666375,3391.36451204853,3
2,6,7,10,11,12,16,17,18,20,22,1027.93358950515,4060.32698986679,0
1,4,6,7,8,11,13,17,19,21,22,2080.07837820542,3645.00643776117,0
6,7,8,9,11,12,13,14,19,20,21,2216.61874265629,3201.13604589607,1
1,3,4,6,10,13,16,17,19,20,22,1653.89165405525,3280.59501225915,1
3,8,9,10,11,13,14,16,17,19,20,1409.00456094116,3791.05655534022,1
1,3,5,9,10,11,13,14,16,17,19,1139.68584706819,4848.97077032213,1
1,2,4,5,6,7,8,9,14,19,20,2419.88436465076,3474.76994751284,0
2,3,4,5,6,10,11,12,16,17,20,1131.68679155094,4053.41570381235,0
1,2,4,5,6,8,17,18,20,21,22,2087.9828888739,3482.45225786612,1
4,7,8,10,11,12,15,16,17,18,20,1331.65398505521,3285.12219929921,0
1,4,10,12,13,14,15,16,18,19,21,2053.20186170731,3373.0044781547,1
1,4,6,7,11,13,14,16,18,20,21,1089.66422962518,3737.51258927643,0
1,3,6,8,14,15,16,17,19,20,22,1291.67334730378,3616.3579371802,1
3,7,9,10,11,12,14,16,18,20,22,1243.90839852893,3660.02510882895,0
2,4,5,7,8,9,11,16,18,19,20,1520.84491237368,3955.86507434289,0
4,5,6,7,8,10,13,15,19,20,21,640.80335843829,3516.82240144785,4
2,4,7,9,13,15,16,17,18,19,21,1524.57189235221,3102.01231313414,0
5,8,9,11,12,14,15,17,18,19,21,2579.5722216039,3272.66622767488,0
2,3,4,5,6,10,13,14,16,18,20,569.133869661653,4956.89522212177,1
2,3,5,10,13,14,15,16,18,20,22,765.814521529797,4992.85864071773,1
2,3,4,5,7,9,15,16,20,21,22,1526.18775210151,4113.00514645792,0
3,5,6,9,14,16,18,19,20,21,22,285.03228716443,4387.91504519034,5
1,4,7,10,11,12,13,14,15,19,22,1964.71555008866,2607.57144000015,0
3,4,9,10,11,12,15,17,18,19,22,2246.49694257499,2557.39209526473,1
2,4,6,7,8,11,12,13,17,18,22,1906.69069069874,3548.74728050735,0
1,4,5,7,9,11,15,16,18,19,20,749.089526322992,3751.07249932412,4
1,4,5,7,8,10,12,14,15,20,22,2069.88906898115,3464.51857426914,1
6,7,8,9,11,12,13,15,17,19,20,218.744953224938,5041.20668789305,8
3,4,6,10,12,13,16,17,18,21,22,1204.54907643906,3369.70047119507,1
1,2,3,5,7,10,13,16,18,19,22,274.543685273666,5264.41154256014,6
2,6,7,8,13,14,16,17,18,20,21,799.466561272427,3738.58129088479,0
3,5,6,9,10,12,14,15,16,17,18,559.622031371174,4600.27317506765,3
2,3,6,9,15,16,17,18,19,21,22,1425.54204157645,3371.08258788648,1
1,4,5,6,8,11,13,15,18,20,21,28.6353295441639,8168.67883026514,10
3,5,8,9,10,14,15,16,17,18,19,1004.24995826577,4875.68955065998,1
1,2,3,6,7,11,12,14,15,21,22,1756.06411433825,3104.92180726947,0
2,9,11,12,14,15,16,17,20,21,22,981.900046306774,3568.77264396181,1
2,4,5,6,7,10,16,17,19,20,21,1205.04810036774,3882.25776859572,1
5,6,7,10,11,14,15,16,18,19,22,768.417739965154,4836.12476120602,1
1,2,4,7,10,11,12,14,15,18,20,2634.77449844549,2739.70086238397,0
3,6,7,9,11,13,14,15,16,18,22,1281.42483978442,3745.64779122232,1
1,2,4,6,8,9,13,15,16,18,22,1436.43220780643,3108.35067672405,1
1,2,5,7,8,9,12,14,16,17,22,712.665160019703,4621.44119456401,0
1,2,3,4,8,9,11,12,15,18,20,2607.60530963844,1974.37531159845,0
3,4,6,7,12,13,15,16,19,21,22,1610.93350765272,3445.54694025927,0
3,4,5,6,9,10,12,15,18,19,22,2167.05778804959,3069.76315810304,1
1,2,4,10,11,12,13,14,17,19,22,2025.02566507458,2400.18169792926,0
1,4,5,6,9,14,15,17,18,19,20,29.2013472165577,6303.91888938278,9
3,4,5,8,10,11,12,15,18,20,21,2827.70955905806,2920.7372521029,0
2,3,5,7,9,10,11,12,13,20,21,736.590915316645,3661.44060934043,5
5,7,10,11,12,15,16,18,19,20,21,1436.44404575865,3948.60456156023,0
1,3,4,8,9,10,12,15,16,21,22,1342.54575971614,3084.6121398297,2
3,4,6,7,8,10,14,18,19,20,21,2141.33923865495,3114.17043266692,0
2,3,4,5,7,11,12,15,17,19,22,2375.6781274907,3159.32634824999,0
1,2,6,12,13,15,16,18,20,21,22,1708.41008417792,3507.92319843911,0
1,2,3,5,8,9,10,11,17,18,19,2751.92285374328,2872.50576425569,0
1,3,5,6,8,10,11,16,18,20,21,1644.85812943424,3994.94561820121,1
1,2,4,5,7,8,13,14,15,16,22,272.697032445868,5934.82403265297,6
2,4,6,7,8,10,11,15,16,18,22,1327.19011951033,3513.34093868514,0
2,4,6,9,12,13,14,15,16,19,20,784.914285902594,4221.57898860662,2
1,7,10,12,13,15,17,18,19,21,22,2295.71779402747,3384.26730917967,0
1,6,7,8,10,14,15,16,19,20,21,1314.80761779562,4096.77846633647,1
2,3,4,7,11,15,16,17,18,20,21,1203.99109058672,3316.02001440532,0
4,7,10,11,12,15,17,19,20,21,22,951.675616679907,3646.27279013129,1
2,3,4,5,6,10,11,12,13,14,21,23.1299815885877,5671.2536787263,10
1,8,11,12,13,15,16,18,20,21,22,1847.32171309731,3296.12198284822,0
3,4,5,6,7,9,11,12,17,18,22,2091.90915739825,3736.38904056366,0
3,4,5,6,8,9,11,14,15,20,22,1457.74194436412,3802.53316076235,2
1,5,6,7,8,9,10,11,15,19,22,44.8218437280328,11151.1179185937,9
1,4,5,7,11,12,16,17,18,19,20,1335.47634964183,3954.77832701635,1
1,2,5,9,10,14,17,19,20,21,22,648.937161664183,3628.14485291987,1
2,7,8,10,11,12,13,16,19,20,22,1354.5008900575,3444.24080338174,1
3,4,5,9,10,11,12,13,16,19,21,1428.32540205895,3906.89984373857,1
3,4,5,8,13,15,16,17,18,21,22,788.042155352911,4205.85934925981,4
1,2,3,6,8,10,13,14,18,19,22,2082.58496986014,2612.71254002996,1
2,3,4,7,8,11,12,13,14,17,20,2184.37324031712,2557.04887276105,1
1,2,3,4,5,7,9,13,14,19,22,2378.51098468736,3614.83550719524,0
2,3,4,5,6,9,12,15,16,18,19,1299.87842231076,4148.13723536456,0
1,2,3,9,11,12,14,15,16,18,21,1152.58524862193,3838.95627011842,2
3,4,7,10,11,12,14,15,19,20,21,2368.18811653646,2712.25938086722,0
3,4,5,8,9,11,13,14,15,19,22,1062.88957449447,4192.51055773131,2
3,5,7,10,13,14,16,17,18,20,21,788.228190329032,4554.97862143062,0
1,4,5,7,11,12,13,17,20,21,22,910.176958366012,3606.32704859264,2
2,3,4,5,8,9,10,11,13,17,19,943.443877509505,4193.88105504825,3
4,8,9,10,15,16,17,18,20,21,22,1540.4367816275,3145.78352343956,0
1,5,6,8,10,13,15,16,18,19,21,1726.09902496901,3963.11222923175,0
3,4,5,6,7,10,12,15,16,17,21,1453.64990484554,4005.6061951194,1
3,4,5,7,9,11,13,14,17,19,21,2595.44244755605,3381.06642165617,1
1,3,4,7,8,9,11,15,20,21,22,1497.40571216388,2669.08969818581,2
2,3,4,7,8,9,10,11,17,18,22,1994.69169700211,2565.12726366045,0
1,2,4,5,6,7,14,15,18,20,22,22.9099236860216,4705.24305393618,9
5,6,7,9,10,14,15,17,18,20,21,1632.09261466404,3727.27070481085,2
1,3,5,7,8,10,11,16,17,21,22,257.31201559998,4813.17847524788,6
1,2,4,8,9,11,12,14,16,18,22,1144.53264611027,3489.37400991711,1
2,4,5,6,8,9,12,14,16,20,22,265.354369082946,4377.54222195418,3
1,2,3,4,6,8,9,12,15,17,18,2522.91670043043,2207.0883754027,0
4,5,7,9,10,14,16,18,19,21,22,888.137617739676,4378.59981429025,0
3,4,6,7,10,11,14,15,16,18,21,1506.41497906536,3609.31908522699,1
1,3,4,6,9,11,15,17,18,19,22,2159.33724975848,3211.36513696091,1
2,3,5,6,7,10,12,13,15,16,21,101.097572908978,5997.98996256705,8
1,4,5,7,8,9,13,14,15,18,19,1755.25351267494,3672.03363902239,1
6,7,9,11,13,16,17,18,19,20,21,1072.88845777917,3899.659552952,0
2,7,8,9,10,11,12,14,16,18,21,1321.76042052916,3520.85679511309,0
1,3,4,5,7,10,13,15,18,20,22,1430.63805812991,3214.51776656748,1
6,7,9,10,12,13,15,16,18,19,20,316.586991912107,4115.43422822278,6
2,3,5,8,11,13,16,18,19,21,22,1263.90947579969,4154.68298322992,0
1,4,5,7,8,12,14,15,16,19,22,901.666474954586,4438.84900508427,0
1,4,5,6,7,9,11,13,14,18,21,2210.77571254637,3496.94358721358,0
2,3,4,5,6,9,14,16,20,21,22,533.057464892266,4658.38693170837,2
1,3,7,9,11,13,14,16,17,20,22,1196.28678939963,3605.32351452817,0
3,4,5,8,9,10,11,12,15,17,19,328.845879024819,4162.81963345197,6
4,5,6,10,11,14,15,17,18,19,22,2278.93283255599,3547.35939419882,1
1,2,4,6,8,12,15,16,19,21,22,1924.85569812948,3179.22748897045,0
1,3,4,5,6,7,11,12,14,16,19,1253.56515619333,4451.95061228405,0
3,4,5,8,9,11,13,15,20,21,22,278.793253336572,4597.41034592872,6
2,3,5,7,8,9,16,17,18,20,22,1232.42028883518,4138.67524274895,0
1,2,5,6,7,8,15,18,19,21,22,2310.04525447937,3517.16742510938,0
6,7,9,11,13,14,16,18,19,20,21,1202.76514653201,3790.49218691142,1
2,4,5,7,8,12,16,17,20,21,22,1389.30749173754,4006.84264980664,0
4,5,6,7,9,10,11,12,13,18,22,2269.27237797964,3414.12332259483,1
1,3,5,7,8,9,10,13,19,21,22,704.503605247818,3479.66955317272,4
2,3,6,7,8,11,13,14,19,20,21,2171.39843025057,2901.26624959529,0
1,2,3,6,8,10,13,14,15,21,22,2034.37085145291,2505.46938510346,0
1,4,8,9,10,11,12,17,18,20,21,1807.31376167148,2524.73767265954,2
2,7,8,9,10,15,16,17,19,20,21,1786.88777298567,3065.09910021051,0
1,2,4,10,13,16,17,18,19,21,22,682.732166723522,5518.12490551081,4
2,4,5,7,8,9,10,18,19,20,21,719.229605999342,3538.13289630702,2
4,9,11,12,13,14,15,17,19,20,21,2242.05908456468,2419.86223152948,1
2,3,4,7,8,9,10,11,15,18,21,2304.92712188569,2036.1856394624,0
3,9,11,12,13,14,15,16,17,20,22,294.324008584355,5827.04778835179,6
2,4,6,7,9,10,12,15,17,18,19,1205.25245508846,5234.12533964747,4
3,5,6,9,11,12,14,15,16,18,19,11.3329296948878,6026.91382419237,9
1,2,5,8,9,10,11,12,17,18,20,2721.5776938073,2937.09842398072,0
3,6,8,9,10,16,17,18,19,20,22,1283.02112225681,3433.77438831032,0
1,4,6,7,10,15,16,18,19,21,22,1724.23957286424,3662.2725834868,0
1,3,7,8,9,13,14,15,16,17,18,1562.86256683015,3621.71267538502,1
3,4,6,7,9,10,12,13,14,17,21,2112.25431950886,2727.0469722331,0
4,5,7,9,10,13,15,17,18,20,21,1301.29299866975,3329.66591237793,1
1,4,7,8,9,12,13,14,15,16,22,1348.51760087546,3513.25399028625,1
2,3,4,6,9,11,12,16,19,21,22,1378.61521256967,3428.80994994389,1
1,2,6,7,9,10,11,15,16,19,21,565.242257134287,6485.48565001504,6
2,4,5,7,8,9,11,14,16,17,21,758.275451310098,4636.19230046689,1
1,3,5,12,13,14,17,19,20,21,22,1059.84286418953,3522.64721419897,2
1,3,5,7,10,12,14,15,17,18,22,56.1681612711782,4903.52961379976,7
1,4,5,9,10,11,12,13,15,19,20,847.329878535293,3791.94576334941,1
2,4,5,10,11,12,16,18,19,20,21,1553.83249886924,3867.56711156652,0
3,4,5,6,7,10,12,18,19,20,21,26.0349730792179,4054.74127526134,9
3,6,7,9,10,11,13,14,18,20,22,1698.56462992424,3297.92259694639,1
1,2,4,5,8,10,11,12,14,15,21,2445.21999940353,3425.62660569538,0
1,2,5,7,8,13,15,16,17,18,22,1306.1951012431,4082.18455430562,0
4,5,6,8,9,11,12,13,17,21,22,2007.30043510967,3109.70059084063,1
1,7,8,9,10,13,14,15,16,20,22,1066.77127174002,3539.54019574956,0
1,6,7,9,10,11,12,15,16,17,19,256.496952646927,6291.93932771874,7
1,2,3,4,5,6,11,14,15,16,20,215.677823919155,6093.94937138179,5
3,5,8,10,12,13,14,15,20,21,22,1653.99190657899,3853.15328867486,1
1,2,6,10,11,12,15,16,18,19,21,61.3410929834797,7025.22232477355,9
3,4,5,7,8,10,13,14,16,17,20,695.988624121716,4854.88023928696,0
2,3,7,8,9,12,13,14,19,21,22,2161.5906538325,2549.52868149325,0
3,6,7,8,10,12,16,17,18,19,22,1489.80449758879,3679.0403849576,0
4,5,6,7,11,12,13,14,15,16,22,998.292902849903,4492.73299357199,1
1,6,7,10,11,14,15,16,17,20,22,1078.68695015942,3807.64283672233,1
1,3,6,9,12,14,16,17,18,20,22,1152.68593508905,3766.75511976277,0
3,5,7,8,11,12,13,14,18,21,22,1607.28493844301,3679.09456640889,1
1,5,6,8,9,12,13,14,16,21,22,1187.42427714197,4509.43910326755,0
1,2,3,4,6,7,8,14,19,21,22,1957.85505541589,2886.91960358709,0
1,3,6,7,9,12,13,16,17,20,22,1301.42781396973,3595.91790004888,1
1,2,4,7,8,10,11,12,15,16,17,1761.25401726947,2978.58453330029,0
4,5,7,8,9,12,13,15,16,18,22,1335.54093662528,3968.57456444438,1
3,6,7,8,9,12,13,17,18,19,22,1879.69160686424,3414.55264322708,1
1,3,4,6,8,10,11,15,16,17,22,1490.42881127969,3112.28969792085,0
1,6,7,8,9,11,13,14,19,20,22,2131.65314921628,3276.1341448167,0
6,8,11,12,13,14,15,19,20,21,22,1394.75629689803,3370.16714496472,2
2,3,5,6,8,10,11,12,13,14,17,2417.48539715796,3640.61604239318,1
1,3,4,5,7,8,10,13,19,20,22,155.16832061764,4693.60200977588,7
4,6,9,10,12,15,17,18,19,20,21,2561.46025526835,3349.66947266149,0
4,6,7,8,11,13,14,15,18,19,20,2079.52948087955,3118.03074633435,0
1,3,4,5,6,7,8,12,17,18,20,107.953226861552,4008.46016665259,9
4,6,7,11,12,15,17,19,20,21,22,735.908052122677,4388.60767197956,4
1,2,5,7,9,10,13,17,18,20,21,1120.8015057303,3264.12434190896,2
1,2,3,4,7,10,13,14,15,20,21,2344.28746971682,2402.60451619477,1
3,6,8,10,12,13,14,15,16,18,19,17.6430733045797,6167.01851988991,10
3,4,6,7,10,11,14,15,16,19,21,1235.26075600883,3761.83990175195,1
1,2,4,9,10,12,15,16,19,20,22,1798.87832109845,2987.28477986185,1
2,3,5,6,8,9,11,12,16,17,21,551.592867536709,3974.09886393132,3
2,3,5,6,9,10,12,13,15,17,22,2565.55423614708,3086.52360585357,0
7,8,9,10,11,15,16,19,20,21,22,1707.53561065558,3370.77849845531,0
3,4,7,8,9,11,12,14,15,18,22,2251.60232296272,2692.56424003657,1
2,5,7,10,13,14,15,16,17,18,19,836.136830939354,4754.35190892655,1
2,4,7,12,14,16,18,19,20,21,22,1242.57481545637,3740.36273839866,0
2,3,4,5,9,10,11,13,15,17,22,223.971476547823,4338.07801667254,7
1,4,5,6,8,9,12,14,17,20,21,1964.8179338647,3382.95009108344,2
1,5,6,7,9,10,13,17,18,19,20,464.372964610147,4048.33017146807,5
2,3,4,5,7,8,11,12,13,18,21,93.2666500019057,4514.21547510759,7
1,3,5,8,10,12,13,16,18,19,20,1765.1283765681,4053.40146735122,0
1,3,4,5,7,8,13,15,17,19,21,2610.94096795121,2911.31515372814,1
1,2,5,6,7,13,14,17,19,20,22,2261.79468690195,3694.34678899415,0
1,2,3,4,5,11,13,15,16,18,22,1385.44950464265,4250.50628426486,1
1,4,5,6,9,12,17,18,19,20,22,751.920876732765,3624.54790662924,3
1,3,4,6,7,11,12,13,14,20,22,1980.51827284614,3274.37110598007,0
1,2,3,6,7,8,11,12,15,19,20,989.721680995964,3268.36148439866,5
2,6,9,10,12,15,17,18,19,21,22,466.580232342653,5162.0126451165,6
1,4,10,14,15,17,18,19,20,21,22,459.995860674293,8640.4828802816,5
5,7,8,11,12,14,16,17,19,21,22,942.648317316864,4308.95066718666,1
1,4,7,8,10,11,12,14,19,20,21,826.493996208912,6984.95083168963,3
2,3,6,8,10,12,13,14,17,18,22,2230.49277492844,2727.78089788925,1
1,5,7,8,9,12,14,16,17,18,20,761.969795946842,4352.93029858062,1
3,4,5,6,8,9,10,12,14,18,21,1562.84047931703,3775.36090570676,1
1,2,4,5,6,8,12,13,14,17,18,24.4355197976179,4572.31487940032,9
1,4,5,7,8,9,10,13,14,17,21,2562.5091461337,3350.26074378357,1
2,7,9,10,12,15,16,18,19,21,22,1895.20865465821,3320.08768795302,1
1,3,4,10,13,14,16,18,19,20,21,1552.8950190371,3784.78326899808,1
1,2,7,8,12,13,16,18,19,21,22,18.8317153923893,13198.2377237992,11
1,3,4,8,10,11,13,14,18,21,22,2117.54230906602,2404.42610956098,1
2,3,7,8,10,12,13,15,18,20,21,2480.77400100307,2349.53211273721,0
2,3,4,5,8,10,14,18,19,20,21,2577.12212093209,3543.37122622638,0
1,2,3,5,6,7,9,12,15,18,20,36.5882793438398,3999.98079238786,10
2,5,6,8,12,14,15,16,19,21,22,633.500085901046,4418.54105330614,1
1,3,5,7,8,11,14,19,20,21,22,1227.51568607775,3498.3998374927,2
2,7,8,10,11,12,15,16,17,19,20,1699.50801206446,3176.68358352209,1
1,2,3,4,5,8,10,11,12,16,18,1511.44365289565,4227.8438603925,1
3,7,8,10,11,14,15,17,19,21,22,2175.26180370335,2812.98509937718,0
1,4,6,8,12,16,17,18,19,20,22,1479.57224429915,3743.74636513072,1
1,2,3,4,7,8,10,11,16,20,21,418.61737403613,5359.06083159909,4
2,8,9,11,12,13,15,17,18,19,22,2248.9224464258,2460.0702550077,1
4,6,9,10,11,12,15,16,18,21,22,1670.67716593747,3419.08380312152,1
3,4,6,7,10,11,13,17,20,21,22,2135.54830966778,3623.38428720319,0
1,4,5,6,7,8,11,12,13,19,21,286.774747108231,3723.56998350158,6
1,3,5,7,8,9,10,12,14,15,18,399.458829947897,4445.8153562991,4
5,6,7,8,11,13,16,18,19,20,22,1103.93087302657,4176.98033940812,0
1,3,6,7,8,9,11,12,18,20,21,1048.12242868772,3552.24655924179,3
2,5,6,7,9,11,13,14,16,19,20,606.570468692356,4609.16924322767,0
1,3,4,6,13,14,15,18,19,21,22,2038.55723661608,2787.75475170581,1
2,3,6,8,9,10,12,13,14,15,19,30.922943940515,5857.37854647328,8
1,2,7,8,9,11,13,14,15,21,22,1942.42090067296,2487.06108172773,0
1,2,6,7,11,12,13,14,16,18,19,1528.14643995323,3649.88927766149,0
2,5,7,14,15,16,17,18,19,20,21,866.195017925525,4436.71640155924,0
2,4,5,6,7,9,10,11,14,21,22,1946.39629906353,3546.82825961635,1
1,2,5,6,10,11,12,14,15,18,22,2237.44665450746,3501.64571307203,1
2,4,5,6,8,10,14,15,17,19,21,78.6091126496074,4055.65234726334,8
3,6,7,9,12,13,14,17,18,19,20,2308.60018508553,3282.90689089996,0
5,6,7,8,9,11,12,13,16,18,21,509.612099866745,3909.91701845392,2
2,3,4,5,6,9,17,18,19,20,21,990.700918734605,3462.25861115962,2
2,3,5,6,7,9,10,13,17,18,21,2450.96631032148,3211.63351216348,0
1,3,4,5,6,7,10,12,18,19,20,108.007220581248,4393.81732573531,6
1,3,4,5,10,13,15,17,18,19,20,1266.33169594726,3243.91706499108,1
3,5,6,9,10,11,13,14,16,19,22,1061.14006750764,4690.33717133757,0
4,5,6,9,11,12,13,14,15,19,21,2513.18259346284,3302.17192621916,0
1,2,3,5,9,11,12,14,19,21,22,2314.19350619558,3421.85421054951,1
1,2,3,4,5,8,10,15,16,18,22,1579.79496929689,4333.686803897,1
6,7,8,9,10,11,12,16,18,19,21,596.227240294082,4807.41108379976,2
1,2,5,6,8,9,11,15,16,17,22,1364.21726591404,4022.55833189936,0
1,2,4,5,6,7,12,14,15,16,20,810.248328236291,4540.30796548881,0
2,4,6,10,15,16,17,18,20,21,22,1219.63955894432,3524.56692982609,0
2,4,5,6,7,9,12,14,18,21,22,61.0345495690818,5307.0910977843,9
2,3,5,7,8,10,11,17,18,20,21,2478.97265439585,3219.26014941026,1
4,6,7,10,13,14,16,17,18,21,22,844.980329014483,3755.08113109879,1
1,3,6,8,9,12,13,16,17,20,21,2042.66934908889,3165.49240573651,0
2,4,5,11,14,15,16,17,19,20,21,773.697183919384,4499.83407418486,0
2,3,5,7,9,11,15,17,20,21,22,1157.97311715256,3329.45419758962,3
2,3,6,7,8,10,11,14,18,19,22,1859.93598403163,3084.42811466289,0
1,2,4,5,6,7,9,11,16,20,21,1612.36875342849,4025.23573614991,0
4,6,9,12,13,14,16,18,20,21,22,1028.34834279374,3676.75384705168,1
3,5,7,8,10,12,13,15,16,17,18,1407.6947989643,4114.6053356759,1
1,5,6,7,10,12,13,14,18,21,22,1518.55492014879,3726.85396215299,1
3,4,5,6,9,11,12,13,15,17,20,974.165937422228,3499.00316070656,2
1,3,7,8,10,14,15,16,17,19,21,1921.59151470232,3505.7684425914,0
2,3,4,9,13,14,16,17,18,20,21,1084.17858558848,3917.15021035889,1
1,4,8,10,13,14,15,18,20,21,22,2373.94839078592,2511.68900062241,1
1,4,6,10,11,13,15,16,19,21,22,1178.51587276045,3569.68511014805,2
1,4,5,9,11,13,15,17,20,21,22,978.626157859432,3505.70699945277,1
1,2,3,4,6,12,14,16,20,21,22,1316.44079615994,3681.27834131845,1
1,2,3,4,5,7,8,9,11,14,15,1779.97224475389,4024.62394346778,1
1,2,3,4,8,11,12,16,18,20,22,1701.42603155239,3187.48807119536,0
1,2,3,4,5,7,9,12,13,18,19,290.502221694303,3616.84295102779,8
1,2,7,9,11,14,15,16,19,20,21,18.136576892564,14390.4540612998,10
1,2,4,6,8,9,12,13,14,15,21,2143.48346055678,2274.74292020424,1
1,4,5,6,8,12,15,17,19,20,21,968.707574361651,3556.61751517332,2
5,6,8,9,11,13,15,17,18,20,22,313.248021661804,4737.97532167453,5
1,7,8,10,11,13,15,16,18,21,22,1652.81436842136,3237.52074934128,1
3,4,6,7,8,13,14,18,19,20,21,2178.94548658424,3051.11582101392,1
1,2,3,6,7,10,12,15,16,17,22,1849.57623958845,3376.43292505089,1
5,6,7,10,13,14,15,18,19,20,21,1628.28708992121,3605.94623781174,2
1,2,3,4,5,6,9,14,15,17,18,26.2498736407297,5859.23763181974,9
2,4,7,9,13,14,15,17,19,21,22,2245.15088617776,2590.79591320312,1
1,2,4,6,8,10,11,12,13,17,21,2207.74225020151,2291.63331699759,0
2,3,5,6,9,10,12,13,14,17,21,2384.56601113797,3604.17221984282,0
1,3,5,6,8,12,13,16,18,21,22,1411.81661720531,4049.21614050109,1
1,2,3,6,7,8,10,11,13,17,20,2226.56665140178,2678.48425579267,0
4,5,6,8,9,10,13,15,16,18,21,1611.43267434957,4034.93423913056,1
4,8,9,10,12,13,14,15,18,21,22,2269.12885045287,2322.41282449885,0
1,6,7,8,10,11,12,16,19,20,21,1544.62263786299,3821.70712362885,1
2,3,4,5,6,9,10,11,13,19,22,57.2916509483177,4301.37786161425,9
3,5,8,11,12,13,16,17,19,20,22,1282.88759304765,3833.98122843783,1
3,4,5,6,7,9,10,11,14,15,19,2487.21374393114,3466.70625631134,1
2,5,6,7,10,12,13,17,18,20,22,92.0586076624265,4482.65945011864,7
7,10,11,12,13,15,17,18,19,21,22,1988.15879932206,3605.19355733697,0
2,4,5,6,8,10,12,13,14,17,20,823.577095969232,3708.42116241942,4
1,2,4,5,10,11,15,16,17,21,22,1494.1337702611,4030.32909770028,0
1,2,3,6,8,12,16,17,19,21,22,1778.04307051456,3305.24591307064,1
4,7,12,13,15,16,17,19,20,21,22,1396.86551792848,3387.6561504124,1
1,2,4,5,10,11,14,16,17,19,20,727.157052409487,4594.52735112826,0
1,3,5,8,9,12,14,15,17,18,21,555.668069164333,4419.58419611698,3
2,3,7,8,10,11,12,13,14,18,20,2299.52420584501,2627.50581704584,1
1,2,3,5,9,10,12,14,16,20,22,712.781213693618,4903.63893406691,1
3,5,6,8,10,14,15,17,19,20,22,1745.25718285044,3686.33399075562,1
2,3,6,7,9,10,11,16,19,21,22,1901.33334993555,3460.01972830323,0
6,7,8,9,11,13,14,16,17,19,20,1358.86481468589,3649.52194157659,1
2,4,5,6,13,14,16,17,18,19,22,843.145823932969,4558.82057425726,0
2,3,5,8,11,12,13,16,19,20,22,1454.8015823564,4163.70744380353,1
1,3,5,6,7,10,12,13,19,21,22,38.6381974492862,3908.81354193249,7
1,2,5,7,12,13,14,17,18,19,20,286.658262651922,3814.06164073733,8
2,7,9,12,13,17,18,19,20,21,22,1111.911032878,3537.71422706086,1
3,4,5,7,9,10,12,16,17,18,19,1384.37380822775,3924.16102499465,0
1,2,3,5,6,7,10,11,12,20,22,2275.68805690339,3508.73067897096,1
1,3,4,5,6,7,14,17,18,20,21,427.659510182271,3965.20960802271,4
4,5,7,8,9,11,15,16,17,19,22,1354.89270034759,3873.87696507971,0
3,4,6,8,9,10,12,14,15,18,19,2507.41759347105,2373.36982061376,0
3,5,7,9,11,14,15,16,17,19,22,920.956159263144,4508.0304332788,0
2,7,9,10,11,12,14,15,17,18,20,916.03583293741,4646.38761707256,4
1,2,3,4,10,12,13,15,16,17,21,1968.0822994519,3038.22108870515,0
1,2,3,5,9,13,14,15,17,18,19,1948.83790777379,3851.78635633412,1
1,2,7,8,13,14,16,17,18,20,21,1103.31297263691,3556.29813796101,1
1,2,3,4,7,12,13,14,15,18,22,1211.9334673712,3856.760098661,2
1,2,7,8,11,12,14,15,16,19,20,1305.20903222346,3499.6596674495,0
5,7,8,9,10,11,12,15,17,19,21,2701.41609468472,2994.62660510671,0
3,4,5,6,7,8,9,10,13,17,18,1002.30154809618,3596.73965228695,3
1,4,5,8,9,12,14,15,17,18,19,2180.82858019184,3390.28499578839,1
