"","V1","V2","V3","V4","V5","V6","pred1","pred2","pred3","pred4","pred5"
"1513",4,5,6,7,9,11,"SY_SP_ROC","SY_discon_70","BY_recon_70","BY_min_flow_sepdec","RY_discon_200"
"1514",4,5,6,7,9,12,"RY_num_days_gt_90_pctile","tot_flow_CFLP","RY_DS_Mag_90","BY_recon_10","RY_Wet_BFL_Dur"
"1515",4,5,6,7,9,13,"BY_recon_200","BY_recon_70","BY_recon_15","RY_recon_8","SY_discon_150"
"1516",4,5,6,7,10,11,"SY_SP_ROC","RY_discon_200","BY_recon_100","SY_discon_70","SY_discon_300"
"1517",4,5,6,7,10,12,"SY_discon_400","BY_recon_15","BY_recon_200","SY_discon_200","RY_Wet_BFL_Dur"
"1518",4,5,6,7,10,13,"BY_recon_200","RY_discon_300","RY_recon_8","BY_recon_15","SY_discon_400"
"1519",4,5,6,7,11,12,"RY_DS_Mag_90","BY_recon_10","RY_recon_8","RY_recon_500","BY_recon_15"
"1520",4,5,6,7,11,13,"SY_SP_ROC","BY_recon_70","BY_recon_15","RY_recon_8","SY_discon_150"
"1521",4,5,6,7,12,13,"BY_recon_10","BY_recon_200","RY_recon_300","RY_recon_500","RY_Wet_BFL_Dur"
"1522",4,5,6,8,9,10,"BY_recon_100","SY_discon_70","SY_discon_400","RY_SP_ROC","BY_recon_150"
"1523",4,5,6,8,9,11,"BY_recon_100","SY_SP_ROC","SY_discon_70","RY_num_days_gt_90_pctile","RY_SP_ROC"
"1524",4,5,6,8,9,12,"BY_recon_100","RY_num_days_gt_90_pctile","RY_recon_40","RY_DS_Mag_90","RY_recon_150"
"1525",4,5,6,8,9,13,"BY_recon_150","log_BY_tot_flow_sepdec","SY_Wet_Tim","SY_discon_70","BY_recon_70"
"1526",4,5,6,8,10,11,"SY_SP_ROC","RY_recon_8","BY_recon_100","RY_SP_ROC","BY_recon_150"
"1527",4,5,6,8,10,12,"BY_recon_100","RY_Wet_Tim","SY_discon_400","BY_recon_150","SY_discon_750"
"1528",4,5,6,8,10,13,"BY_recon_150","RY_SP_ROC","BY_recon_70","RY_recon_8","BY_recon_15"
"1529",4,5,6,8,11,12,"SY_SP_ROC","BY_recon_100","RY_recon_150","RY_recon_400","RY_Wet_Tim"
"1530",4,5,6,8,11,13,"BY_recon_150","BY_recon_100","BY_recon_70","BY_recon_15","BY_min_flow_sepdec"
"1531",4,5,6,8,12,13,"BY_recon_150","BY_recon_10","RY_recon_300","BY_recon_15","RY_recon_150"
"1532",4,5,6,9,10,11,"SY_SP_ROC","RY_discon_200","SY_discon_400","RY_SP_ROC","BY_recon_70"
"1533",4,5,6,9,10,12,"SY_discon_400","BY_recon_200","RY_Wet_BFL_Dur","RY_num_days_gt_90_pctile","BY_min_flow_sepdec"
"1534",4,5,6,9,10,13,"BY_recon_200","RY_discon_200","SY_discon_400","BY_recon_15","SY_discon_300"
"1535",4,5,6,9,11,12,"SY_SP_ROC","RY_num_days_gt_90_pctile","RY_recon_400","RY_Wet_BFL_Dur","BY_recon_15"
"1536",4,5,6,9,11,13,"SY_SP_ROC","BY_recon_200","BY_min_flow_sepdec","RY_discon_200","BY_recon_70"
"1537",4,5,6,9,12,13,"RY_recon_300","BY_recon_200","BY_recon_10","RY_Wet_BFL_Dur","RY_recon_500"
"1538",4,5,6,10,11,12,"SY_SP_ROC","SY_discon_400","RY_recon_400","BY_recon_15","RY_recon_500"
"1539",4,5,6,10,11,13,"SY_SP_ROC","RY_discon_200","BY_recon_70","SY_discon_400","BY_recon_15"
"1540",4,5,6,10,12,13,"BY_recon_200","BY_recon_10","RY_recon_300","RY_Wet_BFL_Dur","SY_discon_400"
"1541",4,5,6,11,12,13,"SY_SP_ROC","BY_recon_10","RY_recon_400","RY_recon_500","BY_min_flow_sepdec"
"1542",4,5,7,8,9,10,"BY_recon_100","RY_SP_ROC","RY_discon_150","RY_num_days_gt_90_pctile","SY_discon_500"
"1543",4,5,7,8,9,11,"BY_recon_100","RY_SP_Tim","RY_SP_ROC","SY_SP_ROC","RY_discon_1000"
"1544",4,5,7,8,9,12,"RY_tot_flow","RY_num_days_gt_90_pctile","RY_recon_40","BY_recon_100","RY_min_flow"
"1545",4,5,7,8,9,13,"BY_recon_100","BY_recon_70","SY_Wet_Tim","RY_SP_Tim","SY_discon_100"
"1546",4,5,7,8,10,11,"RY_SP_ROC","BY_recon_100","SY_discon_400","SY_SP_ROC","SY_discon_500"
"1547",4,5,7,8,10,12,"SY_discon_400","BY_recon_150","RY_recon_20","SY_discon_750","RY_recon_10"
"1548",4,5,7,8,10,13,"BY_recon_100","SY_discon_500","BY_recon_150","RY_SP_ROC","RY_DS_Dur_WS"
"1549",4,5,7,8,11,12,"RY_DS_Mag_90","BY_recon_100","RY_recon_40","RY_recon_10","SY_SP_ROC"
"1550",4,5,7,8,11,13,"BY_recon_100","BY_recon_70","RY_DS_Dur_WS","RY_SP_ROC","BY_recon_15"
"1551",4,5,7,8,12,13,"BY_recon_150","BY_recon_10","RY_recon_20","RY_recon_300","RY_DS_Mag_90"
"1552",4,5,7,9,10,11,"SY_discon_400","SY_SP_ROC","RY_discon_200","BY_recon_100","RY_SP_ROC"
"1553",4,5,7,9,10,12,"SY_discon_400","RY_num_days_gt_90_pctile","BY_recon_15","RY_Wet_BFL_Dur","RY_recon_8"
"1554",4,5,7,9,10,13,"BY_recon_200","RY_recon_8","RY_discon_300","BY_recon_10","SY_discon_400"
"1555",4,5,7,9,11,12,"RY_DS_Mag_90","BY_recon_10","RY_recon_8","SY_SP_ROC","BY_recon_200"
"1556",4,5,7,9,11,13,"BY_recon_200","BY_recon_10","BY_recon_15","RY_discon_200","SY_Wet_Tim"
"1557",4,5,7,9,12,13,"BY_recon_10","BY_recon_200","tot_flow_CFLP","RY_DS_Mag_90","RY_recon_8"
"1558",4,5,7,10,11,12,"SY_discon_400","BY_recon_15","SY_SP_ROC","RY_recon_8","BY_min_flow_sepdec"
"1559",4,5,7,10,11,13,"BY_recon_200","SY_discon_400","RY_discon_300","BY_recon_15","RY_recon_400"
"1560",4,5,7,10,12,13,"BY_recon_10","SY_discon_400","BY_recon_200","BY_recon_15","RY_recon_500"
"1561",4,5,7,11,12,13,"RY_DS_Mag_90","BY_recon_10","SY_SP_ROC","RY_recon_500","BY_recon_15"
"1562",4,5,8,9,10,11,"BY_recon_100","SY_SP_ROC","RY_SP_ROC","SY_discon_400","RY_num_days_gt_90_pctile"
"1563",4,5,8,9,10,12,"BY_recon_100","BY_recon_150","RY_num_days_gt_90_pctile","SY_discon_400","RY_recon_40"
"1564",4,5,8,9,10,13,"BY_recon_150","log_BY_tot_flow_sepdec","RY_SP_ROC","SY_Wet_Tim","BY_recon_15"
"1565",4,5,8,9,11,12,"BY_recon_100","RY_num_days_gt_90_pctile","SY_SP_ROC","RY_recon_40","RY_recon_150"
"1566",4,5,8,9,11,13,"BY_recon_150","log_BY_tot_flow_sepdec","BY_recon_70","BY_recon_100","RY_discon_1000"
"1567",4,5,8,9,12,13,"BY_recon_150","BY_recon_10","RY_recon_300","RY_DS_Mag_90","RY_recon_40"
"1568",4,5,8,10,11,12,"BY_recon_100","SY_SP_ROC","SY_discon_400","RY_Wet_Tim","RY_recon_150"
"1569",4,5,8,10,11,13,"BY_recon_150","RY_SP_ROC","RY_recon_100","BY_recon_15","RY_discon_200"
"1570",4,5,8,10,12,13,"BY_recon_150","BY_recon_10","RY_recon_300","BY_recon_15","SY_discon_400"
"1571",4,5,8,11,12,13,"BY_recon_150","BY_recon_10","RY_recon_400","BY_recon_15","RY_recon_500"
"1572",4,5,9,10,11,12,"SY_SP_ROC","RY_num_days_gt_90_pctile","SY_discon_400","RY_Wet_BFL_Dur","BY_recon_200"
"1573",4,5,9,10,11,13,"BY_recon_200","RY_recon_500","RY_discon_300","RY_discon_200","SY_SP_ROC"
"1574",4,5,9,10,12,13,"BY_recon_200","RY_recon_300","BY_recon_10","RY_recon_500","BY_min_flow_sepdec"
"1575",4,5,9,11,12,13,"RY_num_days_gt_90_pctile","SY_SP_ROC","BY_recon_10","BY_recon_200","RY_recon_500"
"1576",4,5,10,11,12,13,"SY_SP_ROC","SY_discon_400","BY_recon_200","BY_recon_10","RY_recon_400"
"1577",4,6,7,8,9,10,"RY_SP_ROC","BY_recon_150","SY_discon_500","BY_recon_100","SY_discon_400"
"1578",4,6,7,8,9,11,"SY_SP_ROC","RY_SP_Tim","RY_SP_ROC","BY_recon_150","SY_discon_70"
"1579",4,6,7,8,9,12,"RY_recon_40","RY_tot_flow","RY_num_days_gt_90_pctile","BY_recon_150","tot_flow_CFLP"
"1580",4,6,7,8,9,13,"BY_recon_150","log_BY_tot_flow_sepdec","BY_recon_100","BY_recon_70","RY_SP_Tim"
"1581",4,6,7,8,10,11,"SY_SP_ROC","RY_SP_ROC","BY_recon_100","SY_discon_500","RY_recon_8"
"1582",4,6,7,8,10,12,"SY_discon_400","BY_recon_150","RY_DS_Tim","RY_recon_20","SY_discon_750"
"1583",4,6,7,8,10,13,"BY_recon_100","BY_recon_150","SY_discon_500","RY_recon_8","RY_SP_ROC"
"1584",4,6,7,8,11,12,"SY_SP_ROC","RY_DS_Mag_90","RY_recon_300","RY_DS_Tim","BY_recon_150"
"1585",4,6,7,8,11,13,"BY_recon_150","BY_recon_100","BY_recon_70","SY_SP_ROC","SY_discon_150"
"1586",4,6,7,8,12,13,"BY_recon_150","SY_Wet_BFL_Dur","BY_recon_10","RY_recon_300","RY_recon_20"
"1587",4,6,7,9,10,11,"SY_SP_ROC","RY_discon_200","BY_recon_100","SY_discon_300","SY_discon_150"
"1588",4,6,7,9,10,12,"tot_flow_CFLP","SY_discon_400","RY_num_days_gt_90_pctile","RY_Wet_BFL_Mag_50","RY_Wet_BFL_Dur"
"1589",4,6,7,9,10,13,"BY_recon_100","BY_recon_200","RY_recon_8","RY_discon_200","BY_recon_15"
"1590",4,6,7,9,11,12,"SY_SP_ROC","RY_DS_Mag_90","RY_recon_300","RY_Wet_BFL_Mag_50","BY_num_days_gt_90_pctile"
"1591",4,6,7,9,11,13,"SY_SP_ROC","BY_recon_70","SY_discon_150","RY_recon_8","BY_recon_15"
"1592",4,6,7,9,12,13,"BY_recon_10","tot_flow_CFLP","RY_recon_300","log_tot_flow_CFLP","BY_recon_200"
"1593",4,6,7,10,11,12,"SY_SP_ROC","SY_discon_400","RY_recon_300","BY_recon_10","RY_recon_400"
"1594",4,6,7,10,11,13,"SY_SP_ROC","BY_recon_70","RY_discon_200","SY_discon_300","RY_Wet_Tim"
"1595",4,6,7,10,12,13,"BY_recon_10","SY_discon_400","BY_recon_200","RY_recon_300","RY_Wet_BFL_Dur"
"1596",4,6,7,11,12,13,"SY_SP_ROC","BY_recon_10","RY_recon_400","RY_recon_300","RY_recon_500"
"1597",4,6,8,9,10,11,"SY_SP_ROC","RY_recon_8","RY_SP_ROC","BY_recon_100","SY_discon_400"
"1598",4,6,8,9,10,12,"BY_recon_150","RY_recon_40","RY_Wet_Tim","BY_recon_100","SY_discon_400"
"1599",4,6,8,9,10,13,"BY_recon_150","BY_recon_100","log_BY_tot_flow_sepdec","RY_recon_8","SY_discon_300"
"1600",4,6,8,9,11,12,"SY_SP_ROC","BY_recon_150","RY_recon_40","BY_recon_100","BY_recon_200"
"1601",4,6,8,9,11,13,"log_BY_tot_flow_sepdec","BY_recon_150","SY_discon_300","BY_recon_70","SY_SP_ROC"
"1602",4,6,8,9,12,13,"BY_recon_150","log_BY_tot_flow_sepdec","RY_recon_300","RY_recon_40","RY_recon_150"
"1603",4,6,8,10,11,12,"SY_SP_ROC","SY_discon_400","BY_recon_150","RY_recon_300","RY_recon_400"
"1604",4,6,8,10,11,13,"BY_recon_150","SY_SP_ROC","BY_recon_100","RY_recon_8","RY_SP_ROC"
"1605",4,6,8,10,12,13,"BY_recon_150","BY_recon_100","BY_recon_10","RY_recon_300","BY_recon_15"
"1606",4,6,8,11,12,13,"SY_SP_ROC","BY_recon_150","RY_recon_400","RY_recon_150","BY_recon_10"
"1607",4,6,9,10,11,12,"SY_SP_ROC","SY_discon_400","RY_recon_400","RY_recon_500","RY_recon_8"
"1608",4,6,9,10,11,13,"SY_SP_ROC","RY_discon_200","BY_recon_70","SY_discon_400","SY_discon_300"
"1609",4,6,9,10,12,13,"RY_recon_300","BY_recon_200","BY_recon_10","RY_Wet_BFL_Dur","RY_SP_Tim"
"1610",4,6,9,11,12,13,"SY_SP_ROC","RY_recon_400","BY_recon_10","RY_Wet_BFL_Dur","RY_Wet_BFL_Mag_50"
"1611",4,6,10,11,12,13,"SY_SP_ROC","SY_discon_400","RY_recon_400","RY_recon_300","BY_recon_10"
"1612",4,7,8,9,10,11,"RY_SP_ROC","SY_SP_ROC","SY_discon_400","SY_discon_500","RY_discon_100"
"1613",4,7,8,9,10,12,"RY_recon_20","RY_tot_flow","RY_recon_40","BY_recon_150","SY_discon_400"
"1614",4,7,8,9,10,13,"BY_recon_150","BY_recon_100","RY_SP_ROC","log_BY_tot_flow_sepdec","SY_discon_500"
"1615",4,7,8,9,11,12,"RY_min_flow","RY_tot_flow","BY_recon_150","RY_recon_20","RY_recon_40"
"1616",4,7,8,9,11,13,"BY_recon_150","BY_recon_100","RY_SP_Tim","RY_SP_ROC","RY_discon_1000"
"1617",4,7,8,9,12,13,"RY_tot_flow","BY_recon_150","RY_recon_20","BY_recon_100","RY_min_flow"
"1618",4,7,8,10,11,12,"SY_discon_400","BY_recon_150","SY_SP_ROC","RY_recon_10","RY_discon_100"
"1619",4,7,8,10,11,13,"BY_recon_150","BY_recon_100","RY_SP_ROC","SY_discon_500","log_BY_tot_flow_sepdec"
"1620",4,7,8,10,12,13,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_20","RY_recon_300"
"1621",4,7,8,11,12,13,"BY_recon_150","RY_DS_Mag_90","RY_recon_20","RY_recon_10","SY_SP_ROC"
"1622",4,7,9,10,11,12,"SY_discon_400","SY_SP_ROC","RY_num_days_gt_90_pctile","RY_Wet_BFL_Dur","BY_recon_200"
"1623",4,7,9,10,11,13,"BY_recon_200","SY_discon_400","SY_SP_ROC","RY_discon_200","BY_recon_100"
"1624",4,7,9,10,12,13,"tot_flow_CFLP","BY_recon_10","BY_recon_200","SY_discon_400","RY_recon_8"
"1625",4,7,9,11,12,13,"tot_flow_CFLP","BY_recon_10","SY_SP_ROC","RY_Wet_BFL_Mag_50","BY_recon_200"
"1626",4,7,10,11,12,13,"SY_discon_400","SY_SP_ROC","RY_recon_300","RY_Wet_BFL_Dur","BY_recon_10"
"1627",4,8,9,10,11,12,"SY_SP_ROC","BY_recon_150","SY_discon_400","RY_Wet_Tim","RY_recon_150"
"1628",4,8,9,10,11,13,"BY_recon_150","BY_recon_100","log_BY_tot_flow_sepdec","RY_SP_ROC","BY_recon_15"
"1629",4,8,9,10,12,13,"BY_recon_150","BY_recon_10","RY_recon_300","SY_discon_400","RY_recon_40"
"1630",4,8,9,11,12,13,"BY_recon_150","BY_recon_10","RY_recon_400","RY_recon_40","RY_DS_Mag_90"
"1631",4,8,10,11,12,13,"BY_recon_150","SY_discon_400","SY_SP_ROC","RY_recon_400","BY_recon_10"
"1632",4,9,10,11,12,13,"SY_SP_ROC","RY_recon_500","SY_discon_400","RY_recon_400","BY_recon_10"
"1633",5,6,7,8,9,10,"BY_recon_100","SY_discon_70","RY_SP_ROC","SY_discon_400","SY_discon_500"
"1634",5,6,7,8,9,11,"BY_recon_100","RY_SP_ROC","SY_SP_ROC","SY_discon_70","BY_min_flow_sepdec"
"1635",5,6,7,8,9,12,"BY_recon_100","RY_DS_Mag_90","RY_Wet_Tim","log_RY_tot_flow","RY_discon_500"
"1636",5,6,7,8,9,13,"BY_recon_100","BY_recon_70","SY_Wet_Tim","SY_discon_150","RY_DS_Dur_WS"
"1637",5,6,7,8,10,11,"SY_SP_ROC","RY_SP_ROC","BY_recon_100","SY_discon_500","SY_discon_750"
"1638",5,6,7,8,10,12,"SY_discon_400","RY_Wet_Tim","BY_recon_100","BY_recon_150","RY_recon_10"
"1639",5,6,7,8,10,13,"BY_recon_100","SY_discon_500","BY_recon_70","SY_discon_150","RY_SP_ROC"
"1640",5,6,7,8,11,12,"RY_DS_Mag_90","RY_recon_400","RY_recon_300","RY_recon_200","BY_recon_100"
"1641",5,6,7,8,11,13,"BY_recon_70","BY_recon_100","BY_recon_15","SY_discon_150","SY_Wet_Tim"
"1642",5,6,7,8,12,13,"BY_recon_150","BY_recon_10","RY_recon_300","BY_recon_70","BY_recon_15"
"1643",5,6,7,9,10,11,"SY_SP_ROC","RY_discon_200","BY_recon_200","BY_recon_100","BY_min_flow_sepdec"
"1644",5,6,7,9,10,12,"SY_discon_400","RY_Wet_BFL_Dur","BY_recon_15","BY_recon_200","RY_discon_500"
"1645",5,6,7,9,10,13,"BY_recon_200","RY_discon_300","BY_recon_15","SY_discon_400","SY_discon_150"
"1646",5,6,7,9,11,12,"RY_DS_Mag_90","BY_recon_10","SY_discon_400","RY_Wet_BFL_Dur","RY_recon_8"
"1647",5,6,7,9,11,13,"BY_recon_200","SY_SP_ROC","BY_recon_70","BY_recon_15","SY_discon_150"
"1648",5,6,7,9,12,13,"BY_recon_10","RY_recon_300","BY_recon_200","RY_recon_500","log_tot_flow_CFLP"
"1649",5,6,7,10,11,12,"SY_discon_400","BY_recon_15","RY_recon_8","RY_SP_Tim","SY_SP_ROC"
"1650",5,6,7,10,11,13,"SY_SP_ROC","BY_recon_200","RY_discon_300","BY_min_flow_sepdec","SY_discon_150"
"1651",5,6,7,10,12,13,"BY_recon_10","BY_recon_200","SY_discon_400","RY_recon_300","RY_recon_500"
"1652",5,6,7,11,12,13,"RY_DS_Mag_90","BY_recon_10","RY_recon_400","RY_recon_500","SY_discon_400"
"1653",5,6,8,9,10,11,"BY_recon_100","SY_SP_ROC","RY_recon_8","RY_SP_ROC","SY_discon_400"
"1654",5,6,8,9,10,12,"BY_recon_100","RY_Wet_Tim","BY_recon_150","SY_discon_400","SY_discon_70"
"1655",5,6,8,9,10,13,"BY_recon_150","SY_Wet_Tim","RY_SP_ROC","SY_discon_70","BY_recon_70"
"1656",5,6,8,9,11,12,"BY_recon_100","SY_SP_ROC","RY_recon_150","RY_DS_Mag_90","RY_Wet_Tim"
"1657",5,6,8,9,11,13,"BY_recon_150","SY_Wet_Tim","SY_discon_70","BY_recon_70","RY_DS_Dur_WS"
"1658",5,6,8,9,12,13,"BY_recon_150","SY_Wet_Tim","RY_recon_300","BY_recon_10","RY_DS_Dur_WS"
"1659",5,6,8,10,11,12,"SY_SP_ROC","BY_recon_100","SY_discon_400","RY_recon_150","RY_recon_300"
"1660",5,6,8,10,11,13,"BY_recon_150","RY_recon_8","RY_SP_ROC","BY_recon_15","BY_recon_70"
"1661",5,6,8,10,12,13,"BY_recon_150","RY_recon_300","BY_recon_10","BY_recon_15","RY_recon_100"
"1662",5,6,8,11,12,13,"BY_recon_150","RY_recon_400","RY_recon_150","BY_recon_10","SY_SP_ROC"
"1663",5,6,9,10,11,12,"SY_SP_ROC","SY_discon_400","BY_recon_200","RY_Wet_BFL_Dur","BY_min_flow_sepdec"
"1664",5,6,9,10,11,13,"BY_recon_200","SY_SP_ROC","RY_discon_200","SY_discon_400","BY_recon_70"
"1665",5,6,9,10,12,13,"RY_recon_300","BY_recon_200","BY_recon_10","RY_Wet_BFL_Dur","RY_SP_Tim"
"1666",5,6,9,11,12,13,"RY_recon_300","SY_SP_ROC","BY_recon_10","RY_recon_400","RY_Wet_BFL_Dur"
"1667",5,6,10,11,12,13,"SY_SP_ROC","SY_discon_400","BY_recon_10","BY_recon_15","RY_recon_400"
"1668",5,7,8,9,10,11,"RY_SP_ROC","BY_recon_100","SY_discon_400","SY_discon_500","RY_discon_1000"
"1669",5,7,8,9,10,12,"SY_discon_400","BY_recon_100","BY_recon_150","RY_discon_1000","RY_discon_500"
"1670",5,7,8,9,10,13,"BY_recon_100","SY_Wet_Tim","SY_discon_500","BY_recon_70","RY_SP_ROC"
"1671",5,7,8,9,11,12,"RY_DS_Mag_90","BY_recon_100","BY_min_flow_sepdec","SY_SP_ROC","BY_recon_15"
"1672",5,7,8,9,11,13,"BY_recon_100","BY_recon_70","SY_Wet_Tim","RY_discon_1000","RY_DS_Dur_WS"
"1673",5,7,8,9,12,13,"BY_recon_150","BY_recon_10","BY_recon_100","RY_DS_Mag_90","RY_recon_20"
"1674",5,7,8,10,11,12,"SY_discon_400","BY_recon_100","SY_discon_500","BY_min_flow_sepdec","SY_SP_ROC"
"1675",5,7,8,10,11,13,"BY_recon_100","RY_SP_ROC","SY_discon_500","BY_recon_150","SY_Wet_Tim"
"1676",5,7,8,10,12,13,"BY_recon_150","BY_recon_10","RY_recon_300","BY_recon_15","SY_discon_400"
"1677",5,7,8,11,12,13,"RY_DS_Mag_90","BY_recon_150","BY_recon_10","BY_recon_15","RY_recon_500"
"1678",5,7,9,10,11,12,"SY_discon_400","BY_recon_15","SY_SP_ROC","RY_recon_8","BY_recon_200"
"1679",5,7,9,10,11,13,"BY_recon_200","RY_discon_200","RY_discon_300","BY_recon_10","SY_discon_400"
"1680",5,7,9,10,12,13,"BY_recon_10","BY_recon_200","SY_discon_400","tot_flow_CFLP","BY_num_days_gt_90_pctile"
"1681",5,7,9,11,12,13,"BY_recon_10","RY_DS_Mag_90","BY_recon_200","SY_SP_ROC","RY_recon_500"
"1682",5,7,10,11,12,13,"SY_discon_400","BY_recon_10","BY_recon_15","SY_SP_ROC","RY_recon_8"
"1683",5,8,9,10,11,12,"BY_recon_100","SY_discon_400","SY_SP_ROC","RY_Wet_Tim","RY_recon_150"
"1684",5,8,9,10,11,13,"BY_recon_150","log_BY_tot_flow_sepdec","RY_SP_ROC","SY_Wet_Tim","BY_recon_15"
"1685",5,8,9,10,12,13,"BY_recon_150","BY_recon_10","RY_recon_300","SY_discon_400","RY_recon_40"
"1686",5,8,9,11,12,13,"BY_recon_150","BY_recon_10","RY_recon_300","RY_recon_400","RY_DS_Mag_90"
"1687",5,8,10,11,12,13,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_400","BY_recon_15"
"1688",5,9,10,11,12,13,"BY_recon_200","SY_discon_400","SY_SP_ROC","BY_recon_10","RY_recon_400"
"1689",6,7,8,9,10,11,"RY_SP_ROC","SY_SP_ROC","BY_recon_150","BY_recon_100","SY_discon_500"
"1690",6,7,8,9,10,12,"BY_recon_150","SY_discon_400","RY_Wet_Tim","RY_recon_10","RY_discon_1000"
"1691",6,7,8,9,10,13,"BY_recon_150","BY_recon_100","SY_discon_500","RY_SP_ROC","SY_discon_150"
"1692",6,7,8,9,11,12,"RY_recon_300","SY_SP_ROC","RY_DS_Mag_90","RY_recon_200","RY_DS_Dur_WS"
"1693",6,7,8,9,11,13,"BY_recon_150","BY_recon_100","BY_recon_70","SY_discon_150","SY_SP_ROC"
"1694",6,7,8,9,12,13,"BY_recon_150","RY_recon_300","BY_recon_10","log_RY_tot_flow","BY_recon_100"
"1695",6,7,8,10,11,12,"SY_discon_400","SY_SP_ROC","RY_recon_300","RY_recon_200","BY_recon_150"
"1696",6,7,8,10,11,13,"BY_recon_150","BY_recon_100","SY_SP_ROC","RY_SP_ROC","SY_discon_500"
"1697",6,7,8,10,12,13,"BY_recon_150","SY_Wet_BFL_Dur","BY_recon_10","RY_recon_300","BY_recon_100"
"1698",6,7,8,11,12,13,"RY_recon_300","BY_recon_150","RY_DS_Mag_90","RY_recon_200","SY_Wet_BFL_Dur"
"1699",6,7,9,10,11,12,"SY_discon_400","SY_SP_ROC","RY_Wet_BFL_Dur","RY_recon_300","RY_recon_200"
"1700",6,7,9,10,11,13,"SY_SP_ROC","RY_discon_200","BY_recon_100","BY_recon_200","RY_Wet_BFL_Mag_50"
"1701",6,7,9,10,12,13,"BY_recon_10","RY_recon_300","BY_recon_200","RY_SP_Tim","SY_discon_750"
"1702",6,7,9,11,12,13,"SY_SP_ROC","RY_recon_400","BY_recon_10","RY_recon_300","RY_Wet_BFL_Dur"
"1703",6,7,10,11,12,13,"SY_SP_ROC","SY_discon_400","RY_recon_300","BY_recon_10","RY_Wet_BFL_Dur"
"1704",6,8,9,10,11,12,"SY_SP_ROC","BY_recon_150","SY_discon_400","RY_recon_150","RY_Wet_Tim"
"1705",6,8,9,10,11,13,"BY_recon_150","BY_recon_100","log_BY_tot_flow_sepdec","RY_recon_8","RY_SP_ROC"
"1706",6,8,9,10,12,13,"BY_recon_150","RY_recon_300","BY_recon_10","BY_recon_100","RY_recon_40"
"1707",6,8,9,11,12,13,"RY_recon_400","BY_recon_150","SY_SP_ROC","RY_recon_150","BY_recon_100"
"1708",6,8,10,11,12,13,"BY_recon_150","SY_SP_ROC","RY_recon_400","RY_recon_150","SY_discon_400"
"1709",6,9,10,11,12,13,"SY_SP_ROC","RY_recon_400","BY_recon_10","RY_SP_Tim","SY_discon_400"
"1710",7,8,9,10,11,12,"SY_discon_400","BY_recon_150","SY_SP_ROC","SY_discon_500","RY_Wet_Tim"
"1711",7,8,9,10,11,13,"BY_recon_150","BY_recon_100","RY_SP_ROC","SY_discon_500","log_BY_tot_flow_sepdec"
"1712",7,8,9,10,12,13,"BY_recon_150","BY_recon_10","SY_discon_400","RY_recon_20","RY_recon_10"
"1713",7,8,9,11,12,13,"BY_recon_150","RY_DS_Mag_90","BY_recon_10","RY_recon_10","SY_SP_ROC"
"1714",7,8,10,11,12,13,"SY_discon_400","BY_recon_150","SY_discon_500","RY_recon_300","BY_recon_15"
"1715",7,9,10,11,12,13,"SY_discon_400","SY_SP_ROC","BY_recon_200","RY_Wet_BFL_Dur","BY_recon_10"
"1716",8,9,10,11,12,13,"BY_recon_150","SY_discon_400","BY_recon_10","SY_SP_ROC","RY_recon_400"
